row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;merge_sort;10000;prefix_95%;33;0.432000;1
trial;merge_sort;10000;prefix_95%;34;0.238800;1
trial;merge_sort;10000;prefix_95%;35;0.226900;1
trial;merge_sort;10000;prefix_95%;36;0.266900;1
trial;merge_sort;10000;prefix_95%;37;0.221200;1
trial;merge_sort;10000;prefix_95%;38;0.263500;1
trial;merge_sort;10000;prefix_95%;39;0.227400;1
trial;merge_sort;10000;prefix_95%;40;0.174100;1
trial;merge_sort;10000;prefix_95%;41;0.170900;1
trial;merge_sort;10000;prefix_95%;42;0.209700;1
trial;merge_sort;10000;prefix_95%;43;0.223600;1
trial;merge_sort;10000;prefix_95%;44;0.169000;1
trial;merge_sort;10000;prefix_95%;45;0.167600;1
trial;merge_sort;10000;prefix_95%;46;0.167500;1
trial;merge_sort;10000;prefix_95%;47;0.163400;1
trial;merge_sort;10000;prefix_95%;48;0.168500;1
trial;merge_sort;10000;prefix_95%;49;0.168600;1
trial;merge_sort;10000;prefix_95%;50;0.162500;1
trial;merge_sort;10000;prefix_95%;51;0.165300;1
trial;merge_sort;10000;prefix_95%;52;0.163300;1
trial;merge_sort;10000;prefix_95%;53;0.163200;1
trial;merge_sort;10000;prefix_95%;54;0.161800;1
trial;merge_sort;10000;prefix_95%;55;0.206000;1
trial;merge_sort;10000;prefix_95%;56;0.329900;1
trial;merge_sort;10000;prefix_95%;57;0.351500;1
trial;merge_sort;10000;prefix_95%;58;0.262800;1
trial;merge_sort;10000;prefix_95%;59;0.346700;1
trial;merge_sort;10000;prefix_95%;60;0.161300;1
trial;merge_sort;10000;prefix_95%;61;0.166500;1
trial;merge_sort;10000;prefix_95%;62;0.288400;1
trial;merge_sort;10000;prefix_95%;63;0.356300;1
trial;merge_sort;10000;prefix_95%;64;0.320400;1
trial;merge_sort;10000;prefix_95%;65;0.291600;1
trial;merge_sort;10000;prefix_95%;66;0.504400;1
trial;merge_sort;10000;prefix_95%;67;0.581800;1
trial;merge_sort;10000;prefix_95%;68;0.412200;1
trial;merge_sort;10000;prefix_95%;69;0.332500;1
trial;merge_sort;10000;prefix_95%;70;0.208700;1
trial;merge_sort;10000;prefix_95%;71;0.172000;1
trial;merge_sort;10000;prefix_95%;72;0.173600;1
trial;merge_sort;10000;prefix_95%;73;0.181700;1
trial;merge_sort;10000;prefix_95%;74;0.167700;1
trial;merge_sort;10000;prefix_95%;75;0.165900;1
trial;merge_sort;10000;prefix_95%;76;0.166800;1
trial;merge_sort;10000;prefix_95%;77;0.208700;1
trial;merge_sort;10000;prefix_95%;78;0.167900;1
trial;merge_sort;10000;prefix_95%;79;0.364000;1
trial;merge_sort;10000;prefix_95%;80;0.167200;1
trial;merge_sort;10000;prefix_95%;81;0.172200;1
trial;merge_sort;10000;prefix_95%;82;0.174900;1
trial;merge_sort;10000;prefix_95%;83;0.161000;1
trial;merge_sort;10000;prefix_95%;84;0.203200;1
trial;merge_sort;10000;prefix_95%;85;0.210900;1
trial;merge_sort;10000;prefix_95%;86;0.162700;1
trial;merge_sort;10000;prefix_95%;87;0.162400;1
trial;merge_sort;10000;prefix_95%;88;0.160400;1
trial;merge_sort;10000;prefix_95%;89;0.157100;1
trial;merge_sort;10000;prefix_95%;90;0.155400;1
trial;merge_sort;10000;prefix_95%;91;0.161700;1
trial;merge_sort;10000;prefix_95%;92;0.162200;1
trial;merge_sort;10000;prefix_95%;93;0.157600;1
trial;merge_sort;10000;prefix_95%;94;0.192900;1
trial;merge_sort;10000;prefix_95%;95;0.176800;1
trial;merge_sort;10000;prefix_95%;96;0.322600;1
trial;merge_sort;10000;prefix_95%;97;0.325600;1
trial;merge_sort;10000;prefix_95%;98;0.192900;1
trial;merge_sort;10000;prefix_95%;99;0.236700;1
average;merge_sort;10000;prefix_95%;-1;0.223218;1
trial;merge_sort;10000;prefix_99%;0;0.154400;1
trial;merge_sort;10000;prefix_99%;1;0.168100;1
trial;merge_sort;10000;prefix_99%;2;0.488800;1
trial;merge_sort;10000;prefix_99%;3;0.304400;1
trial;merge_sort;10000;prefix_99%;4;0.379200;1
trial;merge_sort;10000;prefix_99%;5;0.330500;1
trial;merge_sort;10000;prefix_99%;6;0.183200;1
