row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;introsort;10000;prefix_95%;94;0.089000;1
trial;introsort;10000;prefix_95%;95;0.124000;1
trial;introsort;10000;prefix_95%;96;0.089400;1
trial;introsort;10000;prefix_95%;97;0.082800;1
trial;introsort;10000;prefix_95%;98;0.131500;1
trial;introsort;10000;prefix_95%;99;0.088800;1
average;introsort;10000;prefix_95%;-1;0.107997;1
trial;introsort;10000;prefix_99%;0;0.078500;1
trial;introsort;10000;prefix_99%;1;0.129600;1
trial;introsort;10000;prefix_99%;2;0.151700;1
trial;introsort;10000;prefix_99%;3;0.264700;1
trial;introsort;10000;prefix_99%;4;0.165400;1
trial;introsort;10000;prefix_99%;5;0.067300;1
trial;introsort;10000;prefix_99%;6;0.066600;1
trial;introsort;10000;prefix_99%;7;0.068100;1
trial;introsort;10000;prefix_99%;8;0.127400;1
trial;introsort;10000;prefix_99%;9;0.165000;1
trial;introsort;10000;prefix_99%;10;0.067200;1
trial;introsort;10000;prefix_99%;11;0.070400;1
trial;introsort;10000;prefix_99%;12;0.065900;1
trial;introsort;10000;prefix_99%;13;0.065000;1
trial;introsort;10000;prefix_99%;14;0.065400;1
trial;introsort;10000;prefix_99%;15;0.071000;1
trial;introsort;10000;prefix_99%;16;0.065600;1
trial;introsort;10000;prefix_99%;17;0.065900;1
trial;introsort;10000;prefix_99%;18;0.065900;1
trial;introsort;10000;prefix_99%;19;0.065600;1
trial;introsort;10000;prefix_99%;20;0.065900;1
trial;introsort;10000;prefix_99%;21;0.066700;1
trial;introsort;10000;prefix_99%;22;0.066700;1
trial;introsort;10000;prefix_99%;23;0.076100;1
trial;introsort;10000;prefix_99%;24;0.065600;1
trial;introsort;10000;prefix_99%;25;0.068300;1
trial;introsort;10000;prefix_99%;26;0.079800;1
trial;introsort;10000;prefix_99%;27;0.072500;1
trial;introsort;10000;prefix_99%;28;0.066900;1
trial;introsort;10000;prefix_99%;29;0.103300;1
trial;introsort;10000;prefix_99%;30;0.203600;1
trial;introsort;10000;prefix_99%;31;0.092300;1
trial;introsort;10000;prefix_99%;32;0.068900;1
trial;introsort;10000;prefix_99%;33;0.069600;1
trial;introsort;10000;prefix_99%;34;0.068700;1
trial;introsort;10000;prefix_99%;35;0.069600;1
trial;introsort;10000;prefix_99%;36;0.068000;1
trial;introsort;10000;prefix_99%;37;0.068600;1
trial;introsort;10000;prefix_99%;38;0.068400;1
trial;introsort;10000;prefix_99%;39;0.068500;1
trial;introsort;10000;prefix_99%;40;0.068700;1
trial;introsort;10000;prefix_99%;41;0.226500;1
trial;introsort;10000;prefix_99%;42;0.166100;1
trial;introsort;10000;prefix_99%;43;0.189100;1
trial;introsort;10000;prefix_99%;44;0.162700;1
trial;introsort;10000;prefix_99%;45;0.163700;1
